KIZ_code	Worksheet_filename	Country	reservecode	reservecode2	Protected_Area_Std_Name	Date_collected	Forest_Compartment	Original_ID_Code	Approx_number_leeches	WWF_SWG_ID	Artiodactyla.Bovidae.Bos.taurus	Artiodactyla.Bovidae.Capricornis.milneedwardsii	Artiodactyla.Cervidae.Muntiacus.muntjak_vaginalis	Artiodactyla.Cervidae.Muntiacus.truongsonensis	Artiodactyla.Cervidae.Muntiacus.UNK	Artiodactyla.Cervidae.Muntiacus.vuquangensis	Artiodactyla.Cervidae.Rusa.unicolor	Artiodactyla.Suidae.Sus.scrofa	Artiodactyla.Tragulidae.Tragulus.kanchil	Artiodactyla.Tragulidae.Tragulus.UNK	Carnivora.Canidae.Canis.lupus_familiaris	Carnivora.Felidae.Catopuma.UNK	Carnivora.Felidae.Neofelis.UNK	Carnivora.Felidae.Prionailurus.bengalensis	Carnivora.Felidae.UNK	Carnivora.Herpestidae.Herpestes.UNK	Carnivora.Mustelidae.Aonyx.cinereus	Carnivora.Mustelidae.Arctonyx.collaris	Carnivora.Mustelidae.Lutra.lutra	Carnivora.Mustelidae.Martes.flavigula	Carnivora.Mustelidae.Melogale.moschata	Carnivora.Mustelidae.Mustela.kathiah	Carnivora.Mustelidae.Mustela.UNK	Carnivora.Ursidae.Ursus.thibetanus	Carnivora.Viverridae.Arctictis.UNK	Carnivora.Viverridae.Paguma.larvata	Carnivora.Viverridae.Viverra.UNK1	Carnivora.Viverridae.Viverra.UNK2	Carnivora.Viverridae.Viverra.UNK3	Carnivora.Viverridae.Viverra.UNK4	Chiroptera.Vespertilionidae.Tylonycteris.UNK	Erinaceomorpha.Erinaceidae.Hylomys.suillus	Lagomorpha.Leporidae.Nesolagus.timminsi	Primates.Cercopithecidae.Macaca.arctoides	Primates.Cercopithecidae.Macaca.assamensis	Primates.Cercopithecidae.Macaca.fascicularis	Primates.Cercopithecidae.Macaca.mulatta	Primates.Cercopithecidae.Macaca.UNK	Primates.Hominidae.Homo.sapiens	Primates.Hylobatidae.Nomascus.siki	Rodentia.Hystricidae.Hystrix.UNK	Rodentia.Muridae.Mus.musculus	Rodentia.Muridae.Niviventer.UNK	Rodentia.Sciuridae.Callosciurus.erythraeus	Rodentia.Sciuridae.Callosciurus.UNK1	Rodentia.Sciuridae.Callosciurus.UNK2	Rodentia.Sciuridae.Hylopetes.UNK1	Rodentia.Sciuridae.Hylopetes.UNK2	Rodentia.Sciuridae.Petaurista.philippensis	Rodentia.Sciuridae.Ratufa.bicolor	Rodentia.Sciuridae.Tamiops.UNK	Rodentia.Spalacidae.Rhizomys.pruinosus	Scandentia.Tupaiidae.Tupaia.belangeri	Soricomorpha.Talpidae.Euroscaptor.UNK	reservecode3
WWF394	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20, 21	NA	50	Q124	     0	   710	314780	 16753	  1552	     0	     0	160315	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 32382	     0	     0	     0	     0	  9401	     0	     0	     0	     0	     0	     0	     0	  5629	     0	     0	     0	     0	     0	     0	  2206	     0	    20	     0	     0	     0	     0	     0	     0	     0	     4	    17	     0	     0	BMHQNXS
WWF396	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	NA	NA	50	Q129	    11	     0	     0	   323	     0	     0	     0	 12453	     0	     0	     4	     0	     0	     0	    37	    15	     0	     0	     3	     0	  1209	     0	     0	     0	     0	   329	     0	     0	     0	     0	     0	     0	342578	     0	     0	     0	     0	     0	   667	     0	    11	     0	    23	     0	     0	     0	     0	     0	     0	     0	     5	    16	     0	     0	BMHQNXS
WWF397	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20, 21	NA	50	Q131	    0	    0	    0	    0	    0	    0	    0	    7	    0	    0	    0	    0	    0	    0	   80	    0	    0	    0	    0	    0	32007	    0	    0	    0	    0	14362	    0	    0	    0	    0	    0	    0	  149	    0	    0	    0	    0	    0	 2333	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF399	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20, 21	NA	50	Q323	    0	    3	  856	  933	   28	    0	    0	47442	    0	    0	    0	    0	    0	    0	   25	 1205	    0	    0	    0	    0	 9310	    0	    0	    0	    0	 3110	    0	    0	    0	    0	    0	    0	  250	    0	    0	    0	    0	    0	    0	    0	    9	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF4	tube_labels	Vietnam	HSL	HSL	Hue SNR	NA	NA	VINH.BUIHUU_20120825	NA	NA	     0	     6	 11287	    44	    88	     0	    81	 99574	     0	     0	     0	     0	     0	     0	  1630	     0	     0	     0	     0	     0	128506	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     3	     0	     0	     0	     0	    53	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF40	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H101	NA	NA	    16	     0	     6	     0	     0	     0	     0	239743	     0	     0	     0	     0	     0	     0	     0	 54745	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     9	     0	     0	     0	     0	     0	  8197	     0	     0	     0	    18	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF400	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20, 21	NA	50	Q325	    0	    0	    3	    8	    0	    0	    0	66506	    0	    0	    0	    0	    0	    0	   32	   43	    0	    0	    0	    0	 1755	    0	    0	    0	    0	 2041	    0	    0	    0	    0	    0	    0	   10	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF401	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20, 21	NA	50	Q327	    0	    7	 2930	   15	   46	    0	    0	70207	    0	    0	    0	    0	    0	    3	    0	   19	    0	    0	    0	    0	   27	    0	    0	    0	    0	    8	    0	    0	    0	    0	    0	    0	   21	   83	   47	    0	    0	  110	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    9	    0	BMHQNXS
WWF402	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41585	20	NA	50	Q216	    0	    5	    0	  163	    5	    0	    0	77476	    0	    0	    0	    0	    3	    0	    3	   39	    0	    0	   18	    0	   77	    0	    0	    0	    0	   49	    0	    0	    0	    0	    0	    0	   77	    0	    0	    0	    0	    0	    0	    0	    0	    0	   93	   21	    0	    0	    0	    0	    0	    0	    7	13627	    0	    0	BMHQNXS
WWF403	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41586	20, 21	NA	50	Q21	    0	    7	    8	20213	   47	    0	    0	 1500	    0	    0	    0	    0	    0	    0	    0	  671	    0	    0	    0	    0	  271	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 2916	    0	    0	    0	    0	    0	    0	    0	    6	    0	    4	10614	    0	    0	    0	    0	    0	    0	    0	39659	   11	    0	BMHQNXS
WWF404	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41586	20, 21	NA	50	Q23	    0	   17	    4	    6	    4	    0	    0	24922	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	    0	    0	  264	    0	    0	    0	    0	    0	    0	25940	    0	    0	    0	    0	    0	 1164	    0	   27	    0	16304	    0	    0	    0	    0	    0	    0	    0	    0	    4	  497	    0	BMHQNXS
WWF405	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41586	20, 21	NA	50	Q133	    0	    0	    0	    5	    0	    0	    0	44132	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	    0	    0	  730	    0	    0	    0	    0	    0	    0	    9	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	BMHQNXS
WWF406	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41586	20, 21	NA	50	Q220	     0	 20251	    18	    36	    19	     0	     0	   230	     0	     0	     0	     0	   139	     0	   713	     7	     0	     0	     0	    14	128816	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    77	     0	     0	     0	     0	     5	     0	     0	     4	     0	    12	     3	     0	     0	     0	     0	     0	     0	  1013	    67	     5	     0	BMHQNXS
WWF407	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41586	20, 21	NA	50	Q329	     0	     0	     3	     0	     0	     0	     0	937734	     0	     0	     0	     0	     0	     0	     4	     0	     0	     0	     0	     0	  7119	     0	     0	     0	     0	    16	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF408	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41587	20, 21	NA	50	Q134	    0	 1424	    0	 2323	   86	    0	    0	64074	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	    0	    0	   28	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	 1065	   47	    0	    0	    0	    0	   55	    0	    0	    0	    4	    0	    0	    0	    0	    0	    0	    0	    0	    8	    0	    0	BMHQNXS
WWF409	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41587	20, 21	NA	50	Q137	     0	     0	     0	 28610	   532	     0	     0	130057	     0	     0	     0	     0	     0	     0	   238	 22918	     0	     0	 14485	     0	171507	   136	     5	     0	     0	     0	     0	     0	     0	     0	     0	     0	115968	     0	     0	     0	     0	     0	  1088	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    57	     4	     0	BMHQNXS
WWF41	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H102	NA	NA	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  3841	     0	     0	     0	     0	     0	266038	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF410	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41925	NA	NA	50	Q139	     0	 10830	   561	   421	   750	     0	     0	217478	     0	     0	   684	     0	    33	   616	     7	   486	     0	     0	  1517	     0	   161	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	106263	     0	     0	     0	     0	     0	     5	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF411	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	NA	NA	NA	50	Q162	     0	   927	    18	    75	    62	     0	     0	   278	     0	     0	     0	     0	     0	     5	   725	    52	     0	     0	     0	     0	200786	     0	     0	     0	     0	    52	     0	     0	     0	     0	     0	     0	   146	     0	     0	     0	     0	     0	     0	     0	     0	     0	   200	    16	     0	     0	     0	     0	     0	     0	     0	    47	    42	     0	BMHQNXS
WWF412	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41587	20, 21	NA	50	Q331	     0	    34	     0	     0	     0	     0	     0	228638	     0	     0	    16	     0	     0	     0	     4	     0	     0	     0	     0	     0	 40720	     0	     0	     0	     0	   444	     0	     0	     0	     0	     0	     0	     0	   656	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	 52959	     0	     0	BMHQNXS
WWF413	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41925	NA	NA	50	Q335	    0	  961	   80	 1170	   23	    0	    0	59803	    0	    0	    0	    0	    0	   21	    8	  112	    0	    0	    0	    0	  528	    0	    0	    0	    0	   53	    0	    0	    0	    0	    0	    0	65043	    0	    0	    0	    0	    3	    0	    0	    0	    0	  447	   26	    0	    0	    0	    0	    0	    0	    0	   69	   56	    0	BMHQNXS
WWF414	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41587	20, 21	NA	50	Q25	     0	  4721	   198	 30369	   425	     0	     0	 37842	     0	     0	     0	     0	     0	     5	  1444	    64	     0	     0	     0	   490	170838	     0	     0	     0	     0	 34858	     0	     0	     0	     0	     0	     0	   535	     0	     5	     0	     0	    12	     0	     0	     0	     0	    63	    70	     0	     0	     0	     0	     0	     0	     0	   203	 17671	     0	BMHQNXS
WWF415	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41925	NA	NA	50	Q28	     0	  2741	   481	   584	    28	     0	     0	401213	     0	     0	 35725	     0	     0	     0	   139	     0	     0	     0	     0	     0	 37140	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   931	     0	     0	     0	     0	     0	     0	     0	    98	     0	     0	BMHQNXS
WWF416	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41925	NA	NA	50	Q30	    0	    0	   25	  181	    5	    0	    0	77187	    0	    0	    0	    0	   53	  897	    0	   15	    0	    0	    0	    0	    7	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	  929	   41	    0	    0	    0	   13	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF417	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	NA	NA	NA	50	Q33	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  2308	     0	     0	     0	     0	     0	318005	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	BMHQNXS
WWF418	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	NA	NA	NA	50	Q242	    0	    0	    0	   81	    0	    0	    0	   14	    0	    0	    0	    0	    0	    0	 1047	    8	    0	    0	    0	    0	54594	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   62	    0	    4	    0	BMHQNXS
WWF420	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41615	14	NA	50	QN 1002	     0	    16	   269	   459	     0	     0	     0	   392	     0	     0	     0	     0	     0	     4	    10	    37	     0	     0	     0	     0	   167	     0	     0	     0	     0	    60	     0	     0	     0	     0	     0	     0	197029	     0	     4	     0	     0	    10	     0	     0	     0	     0	  3677	    54	     0	     0	     0	     0	     0	     0	     0	   194	  1584	     0	BMHQNXS
WWF423	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41616	14	NA	50	QN 1008	     0	     0	     0	     0	     0	     0	     0	347550	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     8	     0	     0	     0	     0	     0	     0	     0	     0	     0	177096	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	BMHQNXS
WWF424	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41616	14	NA	50	QN 1010	     0	     6	     0	     0	     0	     0	     0	138457	     0	     0	   123	     0	     0	     0	     0	  1826	     0	     0	     0	     0	  9690	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     0	     0	     0	     0	     0	     0	     0	     0	259690	     0	     0	BMHQNXS
WWF425	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41617	14	NA	50	QN 1013	     0	    15	   164	 59960	  2131	     0	     0	 54057	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     9	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	829313	     0	     0	     0	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     0	     0	     0	     0	     0	   775	     0	     0	BMHQNXS
WWF426	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamNR	41617	14	NA	50	QN 1015	    0	    5	   23	18361	   97	    0	    0	 9824	    0	    0	    0	    0	    0	    0	    0	 2133	    0	    0	    0	    0	   52	    0	    0	    0	    0	   12	    0	    0	    0	    0	    0	    0	   74	    0	    0	    0	    0	    0	    0	    0	    0	    0	   93	    7	    0	    0	    0	    0	    0	    0	    0	   39	    4	    0	BMHQNXS
WWF427	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41618	14	NA	50	QN 1018	    0	    0	 1802	 3181	   26	    0	    0	  384	    0	    0	    0	    0	    0	    0	    0	    5	    0	    0	    0	    0	  347	    0	    0	    0	    0	    7	    0	    0	    0	    0	    0	    0	   18	   88	  353	    0	    0	  859	    0	    0	    0	    0	    4	    0	    0	    0	    0	    0	    0	    0	    0	81221	  261	    0	BMHQNXS
WWF428	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41618	14	NA	50	QN 1020	    0	    3	   16	   23	    0	    0	    0	90616	    0	    0	    0	    0	    0	    0	    0	   21	    0	    0	    0	    0	   45	    0	    0	    0	    0	  474	    0	    0	    0	    0	    0	    0	   63	   85	   14	    0	    0	  241	    0	    0	    0	    0	    0	    7	    0	    0	    0	    0	    0	    0	    0	   54	   11	    0	BMHQNXS
WWF429	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1022	     0	     0	    48	     0	     0	     0	     0	   989	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    88	    23	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	979766	     0	     0	BMHQNXS
WWF430	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1024	     0	     0	   178	   620	     6	     0	     0	 33748	     0	     0	   166	     0	     0	     0	     0	     0	     0	     0	     0	     0	   111	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	516806	    36	     0	     0	     0	     0	     0	     0	     0	     0	   226	     0	     0	     0	     0	     0	     0	     0	     0	     6	     0	     0	BMHQNXS
WWF431	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1026	    0	   38	29331	  234	  166	    0	    0	46426	    0	    0	    0	    0	    0	    0	    0	    6	    0	    0	    0	    0	   12	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	   21	    0	    0	    0	    0	    0	   13	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   60	   11	    0	BMHQNXS
WWF432	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41619	14	NA	50	QN 1028	    0	  662	    0	   23	  133	    0	    0	25385	    0	    0	    0	    0	    0	    0	  234	    0	    0	    0	    0	    0	 2310	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 9847	    0	 2842	    0	    0	    0	    0	    0	    0	    0	    0	50594	    0	    0	BMHQNXS
WWF433	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1030	     0	     0	     0	    35	     0	     0	     0	100353	     0	     0	     0	     0	     0	     0	    10	     0	     0	     0	     0	     0	  3270	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    20	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   419	     0	     0	     0	     0	     0	     0	     0	     4	     0	     0	BMHQNXS
WWF434	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1032	    0	    3	    4	  162	    0	    0	    0	64599	    0	    0	    0	    0	    0	    0	   43	    0	    0	    0	    0	    0	 7903	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	   23	    0	    0	    0	    0	    0	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	    0	    0	   13	    0	    0	BMHQNXS
WWF435	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1034	    0	  539	    0	    0	    0	    0	    0	  285	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 9846	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	 4753	 1034	    0	    0	    0	    0	  282	    0	    0	    0	    0	11048	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
WWF436	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1036	    0	    7	    3	    9	    0	    0	    0	  140	    0	    0	    0	    0	19971	    6	  145	    0	    0	    0	    0	    0	 8456	    0	    0	    0	    6	    0	    0	    0	    0	    0	    0	    0	58840	    0	   12	    0	    0	   30	    0	    0	    3	    0	12111	 1883	    0	    0	    0	    0	    0	    0	    0	   54	    0	    0	BMHQNXS
WWF437	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41622	14	NA	50	QN 1038	    0	  162	    0	    0	    4	    0	    0	 1482	    0	    0	    0	    0	    0	    0	    8	    0	    0	    0	    0	    0	  129	    0	    0	    0	    0	   18	    0	    0	    0	    0	    0	    0	   11	    0	    0	    0	    0	    0	    0	    0	   17	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	73431	    0	    0	BMHQNXS
WWF438	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1041	     0	     7	    29	356211	   290	     0	     0	   358	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	   382	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	  1019	     0	 31918	     0	BMHQNXS
WWF439	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1043	    0	    4	    7	23739	   58	    0	    0	  529	    0	    0	    0	    0	    0	    0	    7	  301	    0	    0	    0	    0	 1316	    0	    0	    0	    0	  449	    0	    0	    0	    0	    0	    0	30181	    0	    0	    0	    0	    0	    0	    0	  247	    0	   12	    0	    0	    0	    0	    0	    0	    0	    0	    8	    0	    0	BMHQNXS
WWF44	tube_labels	Vietnam	HSL	HSL	HueSaoLaNR	NA	NA	H142	NA	NA	     0	     6	     0	     0	     0	     0	     0	322099	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    15	   142	     0	     0	     0	     0	     0	     0	     0	     0	   308	     0	     0	     0	     0	     0	     0	     0	     0	    17	     0	     0	BMHQNXS
WWF440	Leech_Combinations_20140919.xlsx	Vietnam	QNSL	QNSL	QuangNamSaoLaNR	41623	14	NA	50	QN 1045	    0	    0	    0	    0	    0	    0	    0	58886	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    3	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	    0	BMHQNXS
